Tibetan	Description
ཡོངས་སུ་མཁྱེན་པ་	[E: [g: [p:vb] [t: i:མཁྱེན་ i:མཁྱེན་ i:མཁྱེནད་ i:མཁྱེནད་ ]] [s: [c.s: [b:C] «parijñānatā» ] [c.e: [HP] «thoroughly know; complete exalted knower» ] [c.e: [b:C] «comprehension» ] ]
ཡོངས་སུ་གོམས་པ་	[E: [s: [c.s: [b:MSA] «paribhāvana» ] [c.e: [HP] «thoroughly cultivate; meditate» ] ]
ཡོངས་སུ་གྲུབ་	[E: [s: [c.s: [b:C] «pariniṣpatti» ] [c.e: [HP] «thoroughly established» ] [c.e: [b:C] «accomplished; brought to perfection; totally real» ] [n:see: yongs grub; yongs su grub pa'i mtshan nyid] ]
ཡོངས་སུ་གྲུབ་པའི་ངོ་བོ་ཉིད་	[E: [s: [c.s: [b:MSA,MV] «pariniṣpanna-svabhāva» ] [c.e: [HP] «thoroughly established entityness» ] ]
ཡོངས་སུ་གྲུབ་པའི་རང་བཞིན་	[E: [s: [c.s: «pariniḥpannasvabhāva» ] [c.e: [HP] «thoroughly established nature» ] ]
ཡོངས་སུ་གྲོལ་བ་	[E: [g: [p:vb] [t: i:འགྲོལ་ i:འགྲོལད་ i:གྲོལ་ i:གྲོལད་ ]] [s: [c.s: [b:L] «parimucyante» ] [c.e: [HP] «thoroughly liberate; thoroughly release(d); thoroughly loosen(ed)» ] ]
ཡོངས་སུ་གྲོལ་བར་འགྱུར་རོ་	[E: [g: [p:vb] [t: i:འགྲོལ་ i:འགྲོལད་ i:གྲོལ་ i:གྲོལད་ ]] [s: [c.s: [b:C] «parimucyate» ] [c.e: [HP] «thoroughly liberate; thoroughly release; thoroughly loosen» ] [c.e: [b:C] «is liberated» ] ]
ཡོངས་སུ་གྲོལ་བར་བྱེད་དེ་	[E: [g: [p:vb] [t: i:འགྲོལ་ i:འགྲོལད་ i:གྲོལ་ i:གྲོལད་ ]] [s: [c.s: [b:C] «parimocayati» ] [c.e: [HP] «thoroughly liberate; thoroughly release; thoroughly loosen» ] [c.e: [b:C] «set free» ] ]
ཡོངས་སུ་དགམས་པ་	[E: [s: [c.s: [b:C] «parindanā» ] [c.e: [b:C] «bestowal» ] ]
ཡོངས་སུ་དགྲོལ་	[E: [s: [c.s: [b:C] «parimocayati» ] [c.e: [HP] «thoroughly liberate; thoroughly release; thoroughly loosen» ] [c.e: [b:C] «set free» ] ]
ཡོངས་སུ་དགྲོལ་བ་	[E: [s: [c.s: [b:C] «parimocanatā» ] [c.e: [HP] «thoroughly liberate; thoroughly release; thoroughly loosen» ] [c.e: [b:C] «set free; liberating» ] ]
ཡོངས་སུ་འགྱུར་བ་	[E: [g: [p:vb] [t: i:འགྱུར་ i:འགྱུརད་ i:གྱུར་ i:གྱུརད་ ]] [s: [c.s: [b:L,MSA] «pariṇāma» ] [c.e: [HP] «thoroughly transform; change; transformation; evolution» ] ]
ཡོངས་སུ་འགྱུར་བའི་ཉན་ཐོས་པ་	[E: [g: [p:vb] [t: i:འགྱུར་ i:འགྱུརད་ i:གྱུར་ i:གྱུརད་ ]] [s: [c.e: [HP] «hearer who is changeable» ] ]
ཡོངས་སུ་འགྲིབ་	[E: [s: [c.s: [b:C] «parihāṇi» ] [c.e: [HP] «thoroughly diminish; diminishment; diminution» ] [c.e: [b:C] «decrease; loss; never fails» ] ]
ཡོངས་སུ་འགྲིབ་པ་	[E: [s: [c.s: [b:MSA] «parihāṇi» ] [c.e: [HP] «thoroughly diminish; diminishment; diminution» ] ]
ཡོངས་སུ་འགྲུབ་པ་	[E: [s: [c.s: [b:C] «pariniṣpatti» ] [c.e: [HP] «thoroughly establish; thoroughly established» ] [n:see: yongs su grub pa; yongs grub] ]
ཡོངས་སུ་འགྲོལ་བ་	[E: [g: [p:vb] [t: i:འགྲོལ་ i:འགྲོལད་ i:གྲོལ་ i:གྲོལད་ ]] [s: [c.s: [b:L] «parimucyante» ] [c.e: [HP] «become completely free; be thoroughly liberated» ] ]
ཡོངས་སུ་རྒྱས་	[E: [s: [c.s: [b:C] «parivṛddha (=vyāpte)» ] [c.e: [HP] «thoroughly extend; increase; thoroughly fill; spread» ] [c.e: [b:C] «increased; choked with» ] ]
ཡོངས་སུ་རྒྱུ་བ་མེད་པ་	[E: [g: [p:vb] [t: i:རྒྱུ་ i:རྒྱུ་ i:རྒྱུ་ i:རྒྱུ་ ]] [s: [c.s: [b:C] «asamudācāratā» ] [c.e: [b:C] «habitual absence» ] ]
ཡོངས་སུ་སྒོམ་པ་	[E: [g: [p:vb] [t: i:བསྒོམ་ i:སྒོམ་ i:བསྒོམས་ i:སྒོམས་ ]] [s: [c.s: [b:C] «paritarṣaṇā (=paritrasanā)» ] [c.e: [HP] «(thoroughly) cultivate; meditate» ] [c.e: [b:C] «worry; distress» ] ]
ཡོངས་སུ་སྒྱུར་བ་	[E: [g: [p:vb] [t: i:བསྒྱུར་ i:སྒྱུར་ i:བསྒྱུརད་ i:སྒྱུརད་ ]] [s: [c.s: [b:MSA] «pariṇāmana» ] [c.s: «vivartanā» ] [c.e: [HP] «completely/thoroughly change/transform/affect/control» ] ]
ཡོངས་སུ་སྒྱུར་བར་བྱེད་པ་	[E: [g: [p:vb] [t: i:བསྒྱུར་ i:སྒྱུར་ i:བསྒྱུརད་ i:སྒྱུརད་ ]] [s: [c.s: [b:MSA] «parivartaka» ] [c.e: [HP] «completely/thoroughly change/transform/affect/control; that which completely/thoroughly changes/transforms/affects/controls; cause to completely/thoroughly change/transform/affect/control» ] ]
ཡོངས་སུ་སྒྲུབ་པ་	[E: [g: [p:vb] [t: i:བསྒྲུབ་ i:སྒྲུབ་ i:བསྒྲུབས་ i:སྒྲུབས་ ]] [s: [c.s: [b:C] «pariniṣpatti (e.g.: dharmakāya-pariniṣpatti» ] [c.s: «sarvajñāna-pariniṣpatti» ] [c.s: «kuśalamūla-pariniṣpatti)» ] [c.e: [HP] «thoroughly establish; thoroughly established» ] [c.e: [b:C] «accomplishment; completion; what has the status of a full and perfect reality; total reality» ] [n:see: yongs su grub pa; yongs grub] ]
ཡོངས་སུ་སྒྲོགས་པའི་ཚུལ་གྱིས་	[E: [s: [c.s: [b:C] «parikīrtyamāna-rūpa» ] [c.e: [HP] «through the mode of (thoroughly) proclaiming/declaring» ] [c.e: [b:C] «proclaiming» ] ]
ཡོངས་སུ་བསྒོམས་པ་	[E: [g: [p:vb] [t: i:བསྒོམ་ i:སྒོམ་ i:བསྒོམས་ i:སྒོམས་ ]] [s: [c.s: [b:MV] «paribhāvana» ] [c.s: [b:L] «paribhāvita» ] [c.e: [HP] «thoroughly cultivate/meditate» ] ]
ཡོངས་སུ་བསྒོས་ནས་	[E: [g: [p:vb] [t: i:བསྒོ་ i:སྒོ་ i:བསྒོས་ i:སྒོས་ ]] [s: [c.s: [b:C] «paribhāvita» ] [c.e: [HP] «having thoroughly infused/deposited» ] [c.e: [b:C] «pervaded by; fostered; exalted; saturated with» ] ]
ཡོངས་སུ་བསྒོས་པ་	[E: [g: [p:vb] [t: i:བསྒོ་ i:སྒོ་ i:བསྒོས་ i:སྒོས་ ]] [s: [c.s: [b:C,MV] «paribhāvitatva» ] [c.s: [b:MV] «paribhāvita» ] [c.s: [b:L] «parivāsita» ] [c.e: [HP] «thoroughly infused/deposited» ] [c.e: [b:C] «pervaded by; fostered; exalted; saturated with; having come forth and are pervaded by; completely abide in» ] ]
ཡོངས་སུ་བསྒྲགས་	[E: [s: [c.s: [b:C,MSA] «parikīrtita» ] [c.e: [HP] «widely known; widely renowned» ] [c.e: [b:C] «proclaimed» ] ]
ཡོངས་སུ་བསྒྲགས་ནས་	[E: [s: [c.s: [b:C] «parikīrtita» ] [c.e: [HP] «widely known; widely renowned» ] [c.e: [b:C] «proclaimed» ] ]
ཡོངས་སུ་བསྒྲུབ་པ་	[E: [g: [p:vb] [t: i:བསྒྲུབ་ i:སྒྲུབ་ i:བསྒྲུབས་ i:སྒྲུབས་ ]] [s: [c.s: [b:C] «niṣpādayati (=pariniṣpādayati)» ] [c.s: [b:C] «pariniṣpādanatā (=niṣpādanatā = abhinirmīmite)» ] [c.s: [b:C] «pariniṣpādayati» ] [c.e: [HP] «thoroughly establish; thoroughly established» ] [c.e: [b:C] «accomplishes; creates; perfects; achieves; creation» ] ]
ཡོངས་སུ་ངེས་པ་	[E: [s: [c.s: [b:C] «paricchinnatva» ] [c.e: [HP] «(thoroughly) ascertain; (thorough) ascertainment; very definite; (thoroughly) determine» ] [c.e: [b:C] «having circumscribed» ] ]
ཡོངས་སུ་བསྔོ་	[E: [s: [c.s: [b:C] «pariṇāmayati (=niryātatā)» ] [c.e: [HP] «(thoroughly) dedicate» ] [c.e: [b:C] «turns over to; converts; transforms; dedicates to; bends to; is applied to» ] ]
ཡོངས་སུ་བསྔོ་བར་བྱ་	[E: [s: [c.s: [b:MV] «pariṇāmayitavya» ] [c.e: [HP] «(thoroughly) dedicate» ] ]
ཡོངས་སུ་བསྔོ་བར་བྱེད་	[E: [s: [c.s: [b:MSA,MV] «(pari √ṇam): pariṇāmayati» ] [c.e: [HP] «(thoroughly) dedicate» ] ]
ཡོངས་སུ་བསྔོས་པ་	[E: [s: [c.s: [b:MV] «pariṇāmana» ] [c.s: [b:MV] «pariṇāmanā» ] [c.e: [HP] «(thoroughly) dedicate» ] ]
ཡོངས་སུ་བསྔོས་པ་ཡིན་	[E: [s: [c.s: [b:C] «pariṇāmita bhavati» ] [c.e: [HP] «is (thoroughly) dedicated» ] [c.e: [b:C] «becomes turned over» ] ]
ཡོངས་སུ་བསྔོས་པར་ཆུད་ཡིན་	[E: [s: [c.s: [b:C] «pariṇāmita bhavati» ] [c.e: [HP] «is (thoroughly) dedicated» ] [c.e: [b:C] «becomes turned over» ] ]
ཡོངས་སུ་བསྔོས་པས་	[E: [s: [c.s: [b:C] «pariṇāmayanto» ] [c.e: [HP] «through (thoroughly) dedicating» ] [c.e: [b:C] «by having turned over» ] ]
ཡོངས་སུ་གཅོད་པ་བྱེད་པ་	[E: [s: [c.s: [b:C] «pariccheda-kara» ] [c.e: [HP] «(thoroughly) cut; (thoroughly) decide; (thoroughly) eliminate» ] [c.e: [b:C] «accurate definer» ] ]
ཡོངས་སུ་གཅོད་པར་བྱ་བ་	[E: [s: [c.e: [b:GD:674] « determined object» ] ]
ཡོངས་སུ་ཆད་པ་	[E: [g: [p:vb] [t: i:འཆད་ i:འཆད་ i:ཆད་ i:ཆད་ ]] [s: [c.s: [b:C,L] «paricchinna» ] [c.s: [b:C] «pariccheda» ] [c.e: [HP] «thoroughly cut off; thorough annihilation» ] [c.e: [b:C] «limited; completely free (from); completely separated (from); delimits a certain number of; delimit; limitation» ] ]
ཡོངས་སུ་ཆད་པ་མེད་	[E: [g: [p:vb] [t: i:འཆད་ i:འཆད་ i:ཆད་ i:ཆད་ ]] [s: [c.s: [b:MSA] «aparicchinna» ] [c.e: [HP] «not cut off; non-annihilation» ] ]
ཡོངས་སུ་བརྗོད་པ་	[E: [g: [p:vb] [t: i:བརྗོད་ i:རྗོད་ i:བརྗོད་ i:རྗོད་ ]] [s: [c.s: [b:C] «parikīrtana» ] [c.s: [b:C] «parikīrtita» ] [c.e: [HP] «(thoroughly) express; state; expression; (thoroughly) say» ] [c.e: [b:C] «proclaims; proclamation; announce; speak about; proclaimed» ] ]
ཡོངས་སུ་བརྗོད་པའི་ཚུལ་གྱིས་	[E: [g: [p:vb] [t: i:བརྗོད་ i:རྗོད་ i:བརྗོད་ i:རྗོད་ ]] [s: [c.s: [b:C] «parikīrtyamāna-rūpa» ] [c.e: [HP] «through the mode of expression; by way of (thoroughly) expressing» ] [c.e: [b:C] «proclaiming» ] ]
ཡོངས་སུ་ཉམས་	[E: [s: [c.s: [b:C] «parihāṇi» ] [c.s: [b:C] «parihāyati» ] [c.e: [HP] «(thoroughly) degenerated; (thoroughly) spoiled; (thoroughly) corrupted» ] [c.e: [b:C] «diminution; decrease; loss; never fails; dwindle away; vanish; becomes destitute of» ] ]
ཡོངས་སུ་ཉམས་པར་འགྱུར་	[E: [s: [c.s: [b:C] «parihīna» ] [c.e: [HP] «(thoroughly) degenerated; (thoroughly) spoiled; (thoroughly) corrupted» ] [c.e: [b:C] «without; has faded away; has lost; is diminished; fails of; avoids; desists; diminish; lose; fail to win» ] ]
ཡོངས་སུ་ཉམས་པར་འགྱུར་བ་	[E: [s: [c.s: [b:pari √hā] «: ༿C༾parihāyati» ] [c.s: [b:C] «parihīyate» ] [c.s: [b:MSA] «parihāṇīya» ] [c.s: [b:MSA] «parihāṇika» ] [c.e: [HP] «(thoroughly) degenerated; (thoroughly) spoiled; (thoroughly) corrupted» ] [c.e: [b:C] «diminution; decrease; loss; never fails; dwindle away; vanish; becomes destitute of; without; has faded away; has lost; is diminished; fails of; avoids; desists; diminish; lose; fail to win» ] ]
ཡོངས་སུ་གཏང་བ་	[E: [g: [p:vb] [t: i:གཏང་ i:གཏོང་ i:བཏང་ i:ཐོངས་ ]] [s: [c.s: [b:C] «parityajati» ] [c.e: [HP] «(thoroughly) send; (thoroughly) give away; (thoroughly) let loose» ] [c.e: [b:C] «renounces; abandons; deserts» ] ]
ཡོངས་སུ་གཏང་བ་མེད་པ་	[E: [g: [p:vb] [t: i:གཏང་ i:གཏོང་ i:བཏང་ i:ཐོངས་ ]] [s: [c.s: [b:C] «aparityāga» ] [c.e: [HP] «not give away; not send; not let loose» ] [c.e: [b:C] «non-abandonment; non-renunciation» ] ]
ཡོངས་སུ་གཏང་བར་བྱའོ་	[E: [g: [p:vb] [t: i:གཏང་ i:གཏོང་ i:བཏང་ i:ཐོངས་ ]] [s: [c.s: [b:C] «aparityāgin» ] [c.e: [HP] «thoroughly give; treat; cast away; send; let go; give away; let loose; play [an instrument]» ] [c.e: [b:C] «one who never abandons» ] ]
ཡོངས་སུ་གཏད་པ་	[E: [s: [c.s: [b:C] «parīndanā» ] [c.s: [b:C] «parīndita» ] [c.s: [b:C] «parindanā» ] [c.e: [HP] «bestowal; entrusting; favors; favored» ] ]
ཡོངས་སུ་གཏོང་	[E: [g: [p:vb] [t: i:གཏང་ i:གཏོང་ i:བཏང་ i:ཐོངས་ ]] [s: [c.s: [b:C] «tyāgī» ] [c.s: [b:MV] «(pari √tyaj): parityajeta» ] [c.e: [HP] «thoroughly give/treat/cast away/send/renounce» ] [c.e: [b:C] «renounces» ] ]
ཡོངས་སུ་གཏོང་བར་བྱེད་དོ་	[E: [g: [p:vb] [t: i:གཏང་ i:གཏོང་ i:བཏང་ i:ཐོངས་ ]] [s: [c.s: [b:C] «parityajati» ] [c.e: [HP] «thoroughly give/treat/cast away/send/renounce» ] [c.e: [b:C] «renounces; abandons; deserts; renunciation; renounce; giving away; gives; give cover to» ] ]
ཡོངས་སུ་བཏང་བ་	[E: [g: [p:vb] [t: i:གཏང་ i:གཏོང་ i:བཏང་ i:ཐོངས་ ]] [s: [c.s: [b:C] «parimukta» ] [c.s: [b:C] «parityajati» ] [c.s: [b:C] «parityāgita» ] [c.e: [HP] «thoroughly give/give up/send/let go/renounce» ] [c.e: [b:C] «deprived of; renounces; abandons; deserts; renunciation» ] ]
ཡོངས་སུ་བཏང་བར་འགྱུར་	[E: [g: [p:vb] [t: i:གཏང་ i:གཏོང་ i:བཏང་ i:ཐོངས་ ]] [s: [c.s: [b:C] «parimukta» ] [c.e: [HP] «thoroughly give/give up/send/let go/renounce» ] [c.e: [b:C] «deprived of» ] ]
ཡོངས་སུ་བཏང་བར་བྱ་བ་	[E: [g: [p:vb] [t: i:གཏང་ i:གཏོང་ i:བཏང་ i:ཐོངས་ ]] [s: [c.s: [b:C] «parityaktavya» ] [c.e: [HP] «thoroughly give/give up/send/let go/renounce» ] [c.e: [b:C] «should be abandoned» ] ]
ཡོངས་སུ་བཏང་བར་བྱའོ་	[E: [g: [p:vb] [t: i:གཏང་ i:གཏོང་ i:བཏང་ i:ཐོངས་ ]] [s: [c.s: [b:C] «dātavya» ] [c.e: [HP] «should/will thoroughly give/give up/send/let go/renounce» ] [c.e: [b:C] «should be given» ] ]
ཡོངས་སུ་རྟོག་པ་མ་མཆིས་པ་	[E: [s: [c.s: [b:C] «parikalpita-asattā» ] [c.e: [HP] «no conceptual thought; no conceptual consciousness; not impute; non-imputation» ] [c.e: [b:C] «imagination of something that is not» ] ]
ཡོངས་སུ་ལྟུང་བས་	[E: [s: [c.e: [HP] «completely fallen into» ] ]
ཡོངས་སུ་སྟོན་	[E: [g: [p:vb] [t: i:བསྟན་ i:སྟོན་ i:བསྟནད་ i:སྟོནད་ ]] [s: [c.s: [b:pari √dīp] «: ༿MSA༾paridīpayati» ] [c.s: [b:C] «paridīpana» ] [c.e: [HP] «(thoroughly) teach; (thoroughly) indicate» ] [c.e: [b:C] «revelation» ] ]
ཡོངས་སུ་སྟོན་པ་	[E: [g: [p:vb] [t: i:བསྟན་ i:སྟོན་ i:བསྟནད་ i:སྟོནད་ ]] [s: [c.s: [b:C] «paridīpayi» ] [c.e: [HP] «(thoroughly) teach; (thoroughly) indicate» ] [c.e: [b:C] «reveals» ] ]
ཡོངས་སུ་སྟོན་ཕྱིར་	[E: [g: [p:vb] [t: i:བསྟན་ i:སྟོན་ i:བསྟནད་ i:སྟོནད་ ]] [s: [c.s: [b:C] «paridīpa» ] [c.e: [HP] «(thoroughly) teach; (thoroughly) indicate» ] [c.e: [b:C] «revelation» ] ]
ཡོངས་སུ་བརྟག་	[E: [s: [c.s: [b:C] «parīkṣaṇa» ] [c.e: [HP] «(thoroughly) analyze; (thoroughly) investigate» ] [c.e: [b:C] «investigation; contemplation» ] ]
ཡོངས་སུ་བརྟག་པ་བཟུང་	[E: [s: [c.s: [b:C] «parikalpya» ] [c.s: [b:C] «parikalpa-sthāne» ] [c.e: [HP] «(thoroughly) analyze; (thoroughly) investigate» ] [c.e: [b:C] «let us imagine; let us assume; let us reckon» ] ]
ཡོངས་སུ་བརྟོག་པ་	[E: [s: [c.s: [b:C] «upaparīkṣate» ] [c.e: [HP] «thought; conceptual consciousness; think; (thoroughly) conceive» ] [c.e: [b:C] «investigate; consider; regards as» ] ]
ཡོངས་སུ་བསྟན་	[E: [g: [p:vb] [t: i:བསྟན་ i:སྟོན་ i:བསྟནད་ i:སྟོནད་ ]] [s: [c.s: [b:MSA,MV] «paridīpita» ] [c.e: [HP] «(thoroughly) indicate; (thoroughly) teach» ] ]
ཡོངས་སུ་ཐར་པར་བྱའོ་	[E: [s: [c.s: [b:C] «mocayati» ] [c.e: [HP] «one should (thoroughly) release; one should (thoroughly) liberate(d)» ] [c.e: [b:C] «set free» ] ]
ཡོངས་སུ་དག་འགྱུར་	[E: [s: [c.s: [b:C] «parśudhyati» ] [c.e: [HP] «(thoroughly) purify; (thorougly) purified» ] [c.e: [b:C] «is completely purified» ] ]
ཡོངས་སུ་དག་པ་དང་རྣམ་པར་དག་པ་	[E: [s: [c.s: [b:MSA] «pariśuddhir viśuddhiś ca» ] [c.e: [HP] «thorough purity and purity ༿T༾» ] ]
ཡོངས་སུ་དག་པའི་ཁྱད་པར་	[E: [s: [c.s: [b:MSA] «pariśuddhi-viśeṣa» ] [c.e: [HP] «feature of thorough purity ༿T༾» ] ]
ཡོངས་སུ་དག་པའི་ས་པ་	[E: [s: [c.s: [b:MSA] «pariśuddha-bhūmika» ] [c.e: [HP] «one on the ground of thorough purity ༿T༾» ] ]
ཡོངས་སུ་དག་པར་འགྱུར་བ་	[E: [s: [c.s: [b:C] «pariśodhayati» ] [c.s: [b:C] «nigacchati» ] [c.e: [HP] «(thoroughly) purify; (thoroughly) purified» ] [c.e: [b:C] «purifies; (fully) cleanses; incur» ] ]
ཡོངས་སུ་དག་པར་བྱ་བ་	[E: [s: [c.s: «pariśodhana (=pariśuddhi)» ] [c.s: [b:MSA] «pariśuddhi» ] [c.e: [HP] «object of (thorough) purification; (thoroughly) purify; (thoroughly) purified» ] [c.e: [b:C] «purifying; purification» ] ]
ཡོངས་སུ་དག་པར་བྱེད་པ་	[E: [s: [c.s: [b:C] «pariśodayati» ] [c.e: [HP] «(thoroughly) purify; (thoroughly) purified» ] [c.e: [b:C] «purifies; (fully) cleanses» ] ]
ཡོངས་སུ་དུལ་བ་	[E: [s: [c.s: [b:C] «paridamana» ] [c.e: [HP] «(thoroughly) discipline; (thorough) disciplining; (thoroughly) tame» ] [c.e: [b:C] «control» ] ]
ཡོངས་སུ་དུལ་བར་བྱེད་	[E: [s: [c.s: [b:C] «paridamayati» ] [c.e: [HP] «(thoroughly) discipline; (thorough) disciplining; (thoroughly) tame» ] [c.e: [b:C] «tames» ] ]
ཡོངས་སུ་དྲིས་པ་	[E: [s: [c.s: [b:C] «paripṛcchati» ] [c.e: [HP] «question; ask» ] ]
ཡོངས་སུ་གདུང་བ་	[E: [s: [c.s: [b:MSA] «paridāha» ] [c.e: [HP] «(thoroughly) torment; (thorough) mortification; be (thoroughly) tormented; be scorched; desire; long for» ] ]
