Tibetan	Description
རྨ་ལྷན་གྱིས་གླན་ནས་	upanāho dattaḥ
ལྷན་སྐྱེས་	1) sahaja 2) sahajāta
ཀྱཻ་རྡོར་ལྷན་སྐྱེས་	sahaja hevajra
རྟ་མགྲིན་དཔའ་གཅིག་ལྷན་སྐྱེས་ཇོ་བོའི་ལུགས་	° sahaja ekavūra hayagrīva
དུས་འཁོར་ལྷན་སྐྱེས་	sahaja kālacakra
བདེ་མཆོག་ལྷན་སྐྱེས་	sahaja śaṃvara
གསང་བདག་ལྷན་སྐྱེས་ཞི་བ་	śānta sahaja guhyapati
གསང་འདུས་ལྷན་སྐྱེས་	sahaja guhyasamāja
ལྷན་སྐྱེས་གྲགས་	sahajakīrti
ལྷན་སྐྱེས་སྣང་བ་	sahajāloka
ལྷན་ཅིག་	1) sa ° 2) saha 3) sākam 4) sārtha 5) sārdham
ལྷན་ཅིག་སྐྱེ་བ་	sahaja
ལྷན་ཅིག་སྐྱེས་	sahaja
ལྷན་ཅིག་སྐྱེས་གྲུབ་	sahajasiddhi
ལྷན་ཅིག་སྐྱེས་གྲུབ་ཀྱི་གཞུང་འགྲེལ་	sahajasiddhipaddhati
ལྷན་ཅིག་སྐྱེས་གྲུབ་རྩ་འགྲེལ་	sahajasiddhimūlapaddhati
ལྷན་ཅིག་སྐྱེས་དགའི་དོ་ཧ་མཛོད་ཀྱི་གླུའི་ལྟ་བ་	sahajānandadohakoṣagītikādṛṣṭi
ལྷན་ཅིག་སྐྱེས་པ་	1) sahaja 2) sahajātatva
ལྷན་ཅིག་སྐྱེས་པ་གྲུབ་པ་	sahajasiddhi
ལྷན་ཅིག་སྐྱེས་པ་དྲུག་པ་	sahajaṣaṭka
ལྷན་ཅིག་སྐྱེས་པ་བདེ་བའི་མཆོག་བདག་བྱིན་གྱིས་བརླབ་པ་	sahajasaṃbavarastrādhiṣṭhāna
ལྷན་ཅིག་སྐྱེས་པའི་དཀྱིལ་འཁོར་གསུམ་གསལ་བར་བྱེད་པ་	sahajamaṇḍalatryāloka
ལྷན་ཅིག་སྐྱེས་པའི་གླུ་	sahajagīti
ལྷན་ཅིག་སྐྱེས་པའི་དགའ་བའི་སྒྲོན་མ་ཞེས་བྱ་བའི་དཀའ་འགྲེལ་	sahajānandapradīpa nāma pañjikā
ལྷན་ཅིག་སྐྱེས་པའི་རྒྱུད་	sahajapracārin
ལྷན་ཅིག་སྐྱེས་པའི་དེ་ཁོ་ན་ཉིད་སྣང་བ་	sahajatattvāloka
ལྷན་ཅིག་སྐྱེས་པའི་གདམས་པ་	sahajāmnāya
ལྷན་ཅིག་སྐྱེས་པའི་བདེ་བའི་མཆོག་བདག་བྱིན་གྱིས་བརླབ་པ་	sahajasaṃvarasvādhiṣṭhāna
ལྷན་ཅིག་སྐྱེས་པའི་རྡོ་རྗེ་	sahajavajra
ལྷན་ཅིག་སྐྱེས་པའི་རྣལ་འབྱིར་གྱི་རིམ་པ་	sahajayogakrama
ལྷན་ཅིག་སྐྱེས་པའི་རྣལ་འབྱོར་དམ་པའི་འགྲེལ་པ་སྙིང་པོ་རན་ཏུ་གསལ་བར་བྱེད་པ་	sahajasadyogavṛttigarbhaprakāśa
ལྷན་ཅིག་སྐྱེས་པའི་རང་བཞིན་	sahajānantasvabhāva
ལྷན་ཅིག་སྐྱེས་པའི་རིན་པོ་ཆེའི་མན་ངག་གི་རྒྱུད་	sahajaratnopadeśatantra
ལྷན་ཅིག་འགྲོགས་པའི་འབྲེལ་བ་	sahajasaṃbandha
ལྷན་ཅིག་རྗེས་སུ་འཇུག་པ་	sahānugata
ལྷན་ཅིག་བརྗོད་པ་	sahokti
ལྷན་ཅིག་ཏུ་	1) ekatra 2) samam 3) saha 4) sārdham
ལྷན་ཅིག་ཏུ་སྐྱེས་པ་	sahaja
ལྷན་ཅིག་ཏུ་རྒྱུ་	taddhetuja
ལྷན་ཅིག་ཏུ་རྒྱུ་བ་	1) sahajāritva 2) sahajārin
ལྷན་ཅིག་ཏུ་གནས་པ་	sahāvasthāna
ལྷན་ཅིག་ཏུ་གནས་པ་	mahāvasthāna
ལྷན་ཅིག་ཏུ་མི་གནས་པ་	sahānavasthāna
ལྷན་ཅིག་ལྡན་པ་	saṃyukta
ལྷན་ཅིག་གནས་པ་	1) sahavāsa 2) sārdhavihārin
ལྷན་ཅིག་པ་	1) saṃnihita 2) sahagata
ལྷན་ཅིག་སྤྱོད་པ་	sāhacarya
ལྷན་ཅིག་བྱེད་པ་	sahakārin
ལྷན་ཅིག་བྱེད་པ་ཉིད་	sahakāritva
ལྷན་ཅིག་བྱེད་པའི་རྐྱེན་	1) sahakārikāraṇa 2) sahakāripratyaya
ལྷན་ཅིག་འབྱུང་བའི་རྒྱུ་	sahabhūhetu
ལྷན་ཅིག་དམིགས་པར་ངེས་པ་	sahāvalanbanirṇaya
ལྷན་ཅིག་ཡོད་པ་	mahabhāva
ལྷན་ཅིག་རབ་ཏུ་ལྡན་	saṃyuta
ལྷན་གཅིག་བྱེད་	sahakāripratyaya
ལྷན་དུ་སོང་	sahagata
ལྷན་ནེ་	1) tapati 2) virocana
ལྷན་པ་	1) upanāha 2)
གསེར་གྱི་ལྷན་པ་	suvarṇapaṭṭa
ལྷན་པོ་ཀློན་པ་	kaṇḍūsika, gaṇḍūśika, gaṇḍūmika
ལྷན་བྱེ་པའི་རྒྱན་	sahakārin
ལྷན་འབྱུང་	sahabhū, sārdham
ལྷབ་ལྷུབ་	1) vibhūṣaṇa 2) vyūha
ལྷབས་	madhya
ལྷམ་	1) upānat 2) pādukā 3) pūla
ལྷམ་མཁན་	1) carmakāra 2) mocika 3) rathakāra
ལྷམ་གྱི་དབང་ཕྱུག་	pūkeśvara
ལྷམ་གྱི་གཞི་	pūlapada
ལྷམ་སྒྲོ་	upānaha
ལྷམ་སྒྲོག་	upānaha
ལྷམ་སྒྲོ་གུ་ཅན་	pulā
ལྷམ་སྒྲོག་གུ་ཅན་	pūlā
ལྷམ་ཉེ་བའི་རིན་པོ་ཆེ་	pādukoparatna
ལྷམ་མཐིལ་	upānaha
ལྷམ་མཐོན་པོ་གྱོན་པ་ལ་ཆོས་མི་བཤད་	na pādukārūḍāya dharma deśayiṣyāmi
ལྷམ་པ་	vṛtta
ལྷམ་བུ་ཆུ་གཤེར་	indragopa
ལྷམ་མེ་	1) bhādate 2) bhāsita
ལྷམ་ཡུ་ཅན་	maṇḍapūla
ལྷམ་ཡུ་ཆད་	muṇḍapūla
ལྷའི་	1) divya 2) deva °
ལྷའི་སྐྱེད་མོས་ཚལ་	devodyāna
ལྷའི་རྒྱལ་ཆེན་	mahādevarāja
ལྷའི་རྒྱལ་པོ་	devarāja
ལྷའི་སྒྲ་	devaruta
ལྷའི་མཆོད་སྦྱིན་	devayajña
ལྷའི་འཇིག་རྟེན་	devaloka
ལྷའི་ལྗོན་ཤིང་	devadruma
ལྷའི་ཉི་མ་	devasūrya
ལྷའི་སྙན་	divyaṃ śrotram
ལྷའི་མཐུ་རྩལ་	vikrāntadeva
ལྷའི་དྲང་སྲོང་	1) ṛṣideva 2) devarṣi
ལྷའི་གདོན་	devagraha
ལྷའི་བདག་པོ་	marudadhipa
ལྷའི་མདུན་མ་	devasabhā
ལྷའི་མདོ་	devatāsūtra
ལྷའི་མདོ་ཉུང་ངུ་	alpadevatāsūtra
ལྷའི་འདུན་ས་	devasabhā
ལྷའི་གནས་	1) deva 2) devatāyatana
ལྷའི་གནས་སུ་སུམ་ཅུ་རྩ་གསུམ་	trayarstriśa
ལྷའི་རྣ་བ་	divyaṃ śrotram
ལྷའི་དཔལ་	śrīdeva
ལྷའི་སྤྱན་	divyaṃ cakṣu
ལྷའི་ཕོ་བྲང་	devabhavana
ལྷའི་ཕོ་བྲང་འོག་མིན་	akaniṣṭhabhavana
ལྷའི་བུ་	devaputra
ལྷའི་བུ་སྟོང་ཕྲག་བཅུ་དག་	daśa devaputrasahasrāṇi
ལྷའི་བུ་བློ་གྲོས་རན་གནས་ཀྱིས་ཞུས་པ་	susthitamatidevaputraparipṛcchā
ལྷའི་བུ་མོ་	1) apsaras 2) devakanyā 3) marukanyā, marutkanyā 4) suravadhū
ལྷའི་བུ་མཚམས་བཟང་བ་	susīmadevaputra
ལྷའི་བུ་ཡོངས་སུ་དགའ་ལྡན་	saṃtuṣitadevaputra
ལྷའི་བུ་རབ་འཐབ་བྲལ་	suyāmadevaputra
ལྷའི་བུ་རབ་འཕྲུལ་དགའ་	sunirmāṇaratidevaputra
ལྷའི་བུ་སུམ་ཁྲི་ཉི་སྟོང་	dvātriṃśaddevaputrasahasrāṇi
ལྷའི་བུའི་བདུད་	1) kāmadeva 2) devaputramāra
ལྷའི་བློ་གྲོས་འོད་	devamatiprabha
ལྷའི་དབང་པོ་	1= devādhipatya 2) devendra 3) viśvakarman
ལྷའི་དབང་པོ་བརྒྱ་བྱིན་	1) devendra 2) śakro devendraḥ
ལྷའི་དབང་པོའི་དམ་ཚིག་	devendrasamaya
ལྷའི་དབང་པོའི་བློ་	devendrabuddhi
ལྷའི་དབང་པོའིདབྱངས་ལྟར་སྙན་པ་	devendramadhuranirdheṣā
ལྷའི་དབང་ཕྱུག་འོད་	sureśvaraprabha
ལྷའི་མ་	aditi, devamātā
ལྷའི་མིག་	devyaṃ cakṣuḥ
ལྷའི་མིག་གི་མངོན་ཤེས་	divyacakṣurvijñāna
ལྷའི་མེ་ཏོག་	kusumadeva
ལྷའི་དམག་དཔོན་	devasenāpati
ལྷའི་སྨད་འཚོང་མ་	svargadeśyā
ལྷའི་བཙུན་མོ་	apsaras
ལྷའི་ཚིག་	devapada
ལྷའི་གཟི་བརྗིད་	maruttejas
ལྷའི་འོད་ཟེར་	devaraśmi
ལྷའི་ཡང་ལྷ་	devātideva
ལྷའི་ཡོན་ཏན་དབང་པོ་	gunendradeva
ལྷའི་རིག་པ་སེང་གེ་	devavitsiṃha
ལྷའི་རིགས་	surālaya
ལྷའི་རིས་	devanikāya
ལྷའི་ལས་འདས་པའི་སྤོས་སྐྱེས་	dicyātikrāntena
ལྷའི་ཤིང་	devadāru, pārijāta, rucaka, haricandana
ཤུག་པ་	devadāru, pārijāta, rucaka, haricandana
ལྷའི་སྲས་པོ་	devasuta
ལྷའི་ལྷ་	devātideva
ལྷར་བཅས་	sahadeva
ལྷར་བཅས་འཇིག་རྟེན་རཧམས་ཅད་	sarvasadevaloka
ལྷལ་ལྕག་	capeṭa
འཐལ་ལྕག་	capeṭa
ལྷས་	śālā
གླང་པོ་ཆེའི་ལྷས་	hastiśālā
ལྷས་མཆོད་	marutpūjita
ལྷས་བསྟན་	devadarśita
ལྷས་བྱིན་	devadatta
ལྷས་སྦས་	devarakṣita
ལྷས་སྦྱིན་	devadatta
ལྷས་མ་	rajju, veṇī
ལྷས་ཞུས་པའི་བཀྲ་ཤིས་ཀྱི་ཚིགས་སུ་བཅད་པ་	devaparipṛcchāmaṃgalagāthā
ལྷུག་པ་	gadya
ལཧཧུག་པ་སྙན་ངག་གི་དབྱེ་བ་	gadyakāvyabheda
ལྷུག་པར་གཏོང་བ་	muktatyāga
ལྷུགས་ནས་	nikṣipta
བཅུག་ནས་	nikṣipta
ལྷུང་	1) 2) nipatita 3) patita 4) 5) 6) bhraṣṭa 7) śerate
ཡོངས་ལྷུང་	paricyuta
ངེས་པར་ལྷུང་	nipāta
ལོག་པར་ལྷུང་	vinipātagata
རྣམ་པར་ལྷུང་	vibhraṣṭa
ཀུ་བ་ལྷུང་ལྟ་བུ་	alābūnīva śerate
ལྷུང་གྱུར་	sraṃsate
ལྷུང་གྱུར་པ་	pātin
ལྷུན་མངལ་	bhraṣṭayoni
ལྷུང་ན་	patita
མི་གཙང་ལྷུང་བ་	uccāragata
ལྷུང་བ་ཉིད་	dhvastatā
ལྷུང་བར་མི་བྱེད་པ་	apāranatva
ལྷུང་ཞིང་	viśrānta
ལྷུང་བཟེད་	1) pātra 2) piṇḍapātra 3) bhikṣāpātra 4) mṛtpātra
ལྷུང་བཟེད་ཀྱི་སྣོད་	1) pātrapoṇika 2) pātrasthapika
ལྷུང་བཟེད་བཀྲུས་	dhautapātra
ལྷུང་བཟེད་ཁས་དབུབ་	pātranikubjana
ལྷུང་བཟེད་ཁེབས་	pātrapidhāna
ལྷུང་བཟེད་ཆུང་ངུ་	kupātra
ལྷུང་བཟད་འཆང་བ་	pātradhāraṇa
ལྷུང་བཟེད་དང་ཆོས་གོས་ལྷག་པར་འཆང་བ་སྟེ་	utsadapātracīvaradhāraṇatā
ལྷུང་བཟེད་དོ་གསུམ་ཨས་ལྷག་པར་ལེན་པ་	dvitripātrapūrātiriktagrahaṇa
ལྷུང་བཟེད་ནག་པོ་ཅན་	kālapātrika
ལྷུང་བཟེད་གནས་དང་ཕྱིང་བ་ཅན་	pātrasaṃśritamātraka
ལྷུང་བཟེད་མི་བསྐྱོམ་	na pātrasaṃdhunakam
ལྷུང་བཟེད་མི་བྱོག་	na pātrāvahelakam
ལྷུང་བཟེད་ཚོལ་བ་	pātraparīṣṭi
ལྷུང་བཟེད་གཞག་པའི་གདུ་བུ་	pātrakāṭaka
ལྷུང་བཟེད་ལ་བལྟ་བ་	pātrasaṃjñinaḥ
ལྷུང་ལྷུང་	nirkṣaro
ལྷུན་	skandha
ལྷུན་གྱི་གྲུབ་པ་	sahajasiddha
ལྷུན་གྲུབ་	sahajasiddha
ལྷུན་གྱིས་གྲུབ་	1) anābhoga 2) anābhogakriyā 3) nirābhoga
ལྷུན་གྱིས་གྲུབ་པའི་སྤྱོད་	anābhoga
ལྷུན་གྲུབ་	anābhoga, nirabhoga, sahajasiddha
ལྷུན་གྱིས་གྲུབ་པ་	anābhoga, nirabhoga, sahajasiddha
ལྷུན་གྲུབ་པ་	anābhoga
ལྷུན་ཅན་	śarīra
ལྷུན་དང་རང་བཞིན་	kāyasvabhāva
ལྷུན་པོ་	1) kūṭa 2) meru 3)
བཀྲ་ཤིས་ལྷུན་པོ་	maṃgalakūṭa
རྡོ་རྗེ་ལྗོན་པ་ལྷུན་པོའིཟེར་བའི་རྒྱལ་མཚན་	vajradrumakesaradhvaja
ལྷུན་པོ་གྲགས་པ་	meruyaśam
ལྷུན་པོ་ཆེན་པོ་	mahāmeru
ལྷུན་པོ་ལྡན་	merumat
ལྷུན་པོ་བརྩེགས་པ་	merukūṭa
ལྷུན་པོ་ཤིན་ཏུ་འབྱུང་བ་	merususaṃbhava
ལྷུན་པོའི་སྟོབས་འཇོམས་པ་	merubalapramardin
ལྷུན་པོའི་རྩེ་འཛིན་གཞོན་ནུར་གྱུར་པ་	meruśikharadharaḥ kumārabhūta
ལྷུན་པོའི་འོད་	meruprabha
ལྷུན་པོའི་འོད་ཟེར་	meruraśmi
ལྷུན་བརྩེགས་	merukūṭa
ལྷུན་བཟང་	sumeru
ལྷུན་ཡས་	1) mirava 2) meruṭu, meruhu
ལྷུམས་	1) avakrānti 2) garbha
ལྷུར་བགྱིད་	° para
ལྷུར་བྱེད་པ་མ་ཡིན་	na ... paramaḥ
ལྷུར་བླང་	tātparya
ལྷུར་མཛད་	° para
ལྷུར་ལེན་	1) tātparya 2) para
བརྩོན་པ་ལྷུར་ལེན་	yatnapara
ལྷུར་ལེན་པ་	1) ābhāsa 2) tatpara 3) dayā 4) parama
བདག་བསྟོད་ལྷུར་ལེན་པ་	ātmotkarṣaṇābhāsa
རྩོད་པ་མེད་པ་ལྷུར་ལེན་པ་	avivādaparama
ལྷེན་སྐྲན་	gulma
ལྷོ་	dakṣiṇa
ལྷོ་ནུབ་	dakṣiṇapascimā
ལྷོ་ནུབ་མགོན་པོ་གྲི་གུག་དམར་པོ་	rakta kartarīdhara dakṣiṇapascima mahākāla
ལྷོ་ཕྱོགས་	1) dakṣiṇa 2) dakṣiṇāpatha
ལྷོ་ཕྱོགས་མཐོ་	dakṣiṇā digunnamati
ལྷོ་ཕྱོགས་ནས་	dakṣiṇena, paścimena
ལྷོ་ཕྱོགས་བེ་དའི་ཡུལ་	dakṣiṇāpatha
ལྷོ་ཕྱོགས་དམའ་ན་	dakṣiṇā diguvanamati
ལྷོ་བྲག་ནམ་མཁའ་རྒྱལ་མཚན་	° ākāśadhvaja
ལྷོ་ཟ་མོ་ཚངས་དབྱངས་ལ་སྡུག་བསྔལ་གྱི་བྱེ་བྲག་བསྟན་པ་	brāhmaṇī dakṣiṇāmbāyai duḥkhaviśeṣanirdeśa
ལྷ་རིན་ཆེན་མཁའ་འགྲོ་མ་	dakṣiṇa ratnaḍākinī
ལྷོག་	lohaliṃga
ལྷོག་པ་	lohaliṃga
ལྷོད་པ་	1) śithila 2) ślatha 3) sraṃsana
ལྷོད་པ་མ་ཡིན་པ་	aślatha
ཨཱ་ཀཱ་ཤ་	ākāśa
ཨ་ག་རུ་	1) agaru 2) śiṃśapā
ཨ་ག་རུ་ནག་པོ་	kṛṣṇāgaru
ཨ་ག་རུ་ནག་པོའི་དྲི་ཞིམ་པ་ཉིད་	kṛṣṇāgarusaugandhya
ཨ་ག་རུའི་ཐང་	agarusthala, śiṃśa+o+āsthala
ཨ་གར་	agaru
ཨ་གས་	agastiharītakī
ཨ་གསྟྱ་	agastya
ཨ་ཆུ་ཟེར་བ་	huhuva
ཨ་ཇོ་	agraja
སྔར་སྐྱེས་	agraja
ཨ་ཏི་རྣལ་འབྱོར་གྱི་སྒོམ་པའི་ཐབས་	atiyogabhāvanā
ཨ་ཏི་མུག་ཏ་ཀ་	atimuktaka
ཨ་ཏི་ཤ་	atīśa
ཕུལ་བྱུང་	atīśa
ཇོ་བོ་ཆེན་པོ་དཔལ་ལྡན་ཨ་ཏི་ཤ་	mahāryaśrī atīśa
ཇོ་ཨ་ཏི་ཤ་	ārya atīśa
