Tibetan	Description
ལོན་	[1]/p.ལོན་  /ps.ལོནད་ ལོན་ /f.ལོན་ /imp.ལོནད་ -./inv./int. /synt. [a.o]./cs. len /m. 1. To reach, arrive at. 2. To elapse, pass (in a general sense). To receive, to get in hand, to reach To arrive at a certain time 1. To reach, arrive at, find. 2. To be the correct amount, to be just right (of a number). 3. To know, understand./n. Compare: ldon.
ལོན་	[2]/p.ལོན་ /ps.ལོན་ /f.ལོན་ /tr. /m. To be able to take, seize, remove./n. Compare: ldon.
ལོབ་	/p.ལོབ་ ལོབས་ /ps.ལོབས་ /f.ལོབ་ ལོབས་ /imp.- /inv./int. /synt. [a.o] /m. 1. To know having studied. 2. To become accustomed, familiar To know, become familiar with./n. Compare: slob, ldob.
ཤད་	/p.ཤད་ གཤད་ གཤོད. /ps.ཤད་ བཤད་ /f.ཤད་ བཤད་ /imp.ཤད་ ཤོད་ /vl. /tr. Denominative of:ཤད་ «a comb» []/m. To comb, curry (a horse). To comb, brush, curry To comb (hair, beard, &c.) To comb.
ཤན་	/p.ཤན་ /ps.ཤན་ /f.ཤན་ /tr. /m. To plate (articles) with flattened metal.
ཤབ་	/p.ཤབ་ /ps.ཤབས་ /f.ཤབ་ /imp.ཤོབས་/inv./int. /m. To draw, take out from within.
ཤལ་	/p.ཤལ་  /ps.ཤལད་ /f.ཤལ་ /imp.ཤལད་ /m. To harrow (Sch.). To harrow.
ཤིག་	[1]/p.ཤིགས་ ཤིག་ /ps.བཤིགས་ /f.བཤིག་ /imp.ཤིགས་ /ch.ex.ཁང་པ་སོགས་་/m. To loosen knots, to set free./n. Compare: 'jig2.
ཤིག་	[2]/p.ཤིག་ /m. To be able.
ཤིང་	/p.ཤིང་ /ps.ཤིང་ /f.ཤིང་ /int.Denominative of:ཤིང་ «wood» (?) []/m. To stiffen, go stiff (of the body's limbs &c.).
ཤིབ་	/p.ཤིབ་  /ps.ཤིབས་ /f.ཤིབ་ /imp.ཤིབས་ /m. To whisper (Ja). To whisper./n. (Ja) gives as an alternate of shub.
ཤིལ་	/p.ཤིལ་  /ps.ཤིལད་ /f.ཤིལ་ /imp.ཤིལད་ /m. (West) To drip through (Ja). To drip through./n. A verbal use of shil li 'the sound of rain'.
ཤིས་	/p.ཤིས་ /ps.ཤིས་ /f.ཤིས་ /imp.ཤིས་ /int. /ch.ex.བཀྲ་རྟགས་སོགས་་/m. To be virtuous, to be auspicious For good results to arrive.
ཤུ་	ཤུ་ , D K. gives as the present of གཤུ་
ཤུག་	ཤུག་ gives as the present of གཤུག་
ཤུང་	ཤུང་ gives as the present of གཤུང་
ཤུང་	/p.ཤུང་  /ps.ཤུངས་ /m. 1. To snore. 2. To hum, buzz (e.g. of a large beetle) (Ja).
ཤུད་	[1]/p.བཤུད་ ཤུད་ , (). /ps.བཤུད་  /f.བཤུད་  /imp.བཤུད་ ཤུད་ /vl. /tr. /ch.ex.ལག་པས་འགྲམ་པ་སོགས་ལ་་ phan tshun /m. 1. (Central) To rub (one thing against each other). 2. To steal silently away, to sneak off (Ja). To rub, to apply friction to 1. To grind. 2. To scrape, scrape off./n. Compare: gshud.
ཤུད་	[2]/p.ཤུད་ /ps.ཤུད་ /f.ཤུད་ /int. /m. To slide, slip.
ཤུབ་	/p.ཤུབ་  /ps.ཤུབས་  བཤུབས་ /f.ཤུབ་ བཤུབ་ /imp.ཤུབ་ ཤུབས་ /vl. /tr. /synt. [e.a] /ch.ex.ངག་སྒྲ་་/m. To whisper, speak in a low voice (Ja). To whisper To speak softly./n. probably onomatopoeic.
ཤུམ་	/p.བཤུམ་ ཤུམ་  /ps.བཤུམས་ ཤུམས་ /f.བཤུམ་ ཤུམ་ /imp.བཤུམ་ ཤུམས་ ཤུམ. /vl. /int. /ch.ex.གདུང་བ་སོགས་ཀྱིས་་ ngu 'am /m. To weep, shudder. To lament, shed tears (honorific) To cry 
ཤུལ་	/p.ཤུལ་ /ps.བཤུལད་ /f.བཤུལ་ /imp.ཤུལད་ /den.ཤུལ་ «trace, print», cf. also bshul 'road, path' []/m. To follow the track of, to track.
ཤེན་	/p.ཤེན་ (Taube 1978: 198). /ps.བཤན་ (Taube 1978: 198)/m. To butcher (Taube 1978: 198).
ཤེར་	/p.བཤེརད་ ཤེར་ གཤེར /ps.བཤེརད་ བཤེར་ /f.བཤེར་ གཤེར་ /imp.བཤེར་ ཤེརད་ གཤོར sher /vl. /int. /ch.ex.ཚིག་གཏམ་གྲོས་སོགས་་ phan tshun /m. To compare, to confront (Cs.). To check, to count for checking To think carefully, to examine again and again 1. To discern true and false. 2. To research. 3. To ￼mutually compare.
ཤེས་	/p.ཤེས་  /ps.ཤེས་ /f.ཤེས་ /imp.ཤེས་ -./inv., /tr. /int. /synt. [e.a] /ch.ex.ལུགས་གཉིས་ཀྱི་སྲོལ་སོགས་་/m. To understand, know, comprehend To be able to distinguish characteristics, to understand To understand, know, comprehend.
ཤོག་	[1]/p.ཤོག་ /ps.ཤོག་ /f.ཤོག་ /int. /m. To exhort to come hither./n. generally regarded as the imperative of 'ong but historically the imperative of gshegs.
ཤོག་	[2]/aux.shog./fn.(when suffixed to some verbs) To show, pray for that./n. generally regarded as the imperative of 'ong but historically the imperative of gshegs.
ཤོང་	/p.ཤོང་  /ps.ཤོངས་ ཤོང་ /f.ཤོང་ /imp.ཤོངས་ -./inv./int. /m. 1. (with terminative) To hold, contain, to have room in, on (Ja). 2. To comprehend, hold in the mind. To have room in, to have capacity of, to be able to contain To be able to fit inside To be in, fit in.
ཤོང་	ཤོང་ give as the present of གཤོང་
ཤོད་	ཤོད་ gives as a present of འཆད་
ཤོམ་	ཤོམ་  give as the present of གཤོམ་
ཤོལ་	/p.བཤོལ་ ཤོལ་  /ps.བཤོལད་ བཤོལ་ བཞོལ་ /f.བཤོལ་ /imp.བཤོལད་ ཤོལད་ - བཞོལ་ ཤོལ་ /vl./inv./tr. /ch.ex.ཟླ་བ་དངབྱ་བ་སོགས་་ bya ba sogs (shold). bya ba (shold), (-) /m. To wait, defer, delay, prolong, postpone. To postpone, to feel lazy 1. To postpone, delay. 2. To descend from, dismount 1. To delay, cancel. 2. To dismount.
གཤགས་	/p.གཤགས་ /ps.གཤགས་ /f.གཤགས་ /int. /m. 1. To tighten, become tight. 2. To influence, affect, and repeatedly return to the awareness. 3. To pummel, make fine through striking.
གཤང་	[1]གཤང་ give as the present of གཤོང་
གཤང་	[2]གཤང་ gives as the present of བཤང་
གཤར་	[1]/p.བཤར་ གཤར་ /ps.བཤརད་ བཤར་ /f.བཤར་ གཤར་ /imp.བཤར་ གཤོར་ /vl. /tr. /ch.ex.འབྲུ་སོགས་་/m. To go in stages.
གཤར་	[2]གཤར་ give as the present of གཤོར༢་
གཤར་	[3]གཤར་ gives as the present of གཤོར༣་ and གཤོར༤་
གཤལ་	/p.བཤལ་  གཤོལ་ གཤལ  /ps.བཤལ་ བཤལད་ /f.བཤལ་ གཤལ་ /imp.བཤལ་ ཤོལད་ གཤལད gshol bshol /vl. /tr. /ch.ex.སྣོན་སོགས་ཆུས་་ chus /m. To wash, to wash out, wash off, to clean by washing, to rinse (Ja). 1. To wash in water. 2. To drag, pull along To purify (a smell &c.) using the power of water 1. To wash. 2. To drag, pull.
གཤིན་	/p.གཤིན་ /ps.བཤིནད་ /f.བཤིན་ /imp.གཤིནད་ /m. To soften, to make soft, to cause to smooth down, to cause to become friendly, cause to be friendly.
གཤིབ་	/p.གཤིབ་ /ps.གཤིབས་ བཤིབས་ /f.གཤིབ་ བཤིབ་ གཞིབ /imp.ཤིབས་ གཤིབས་ ཤིབས (). /vl. /tr. /ch.ex.གྲལ་སོགས་སུ་་ gral sogs /m. To compare, to range (Sch.), to draw up in files (Ja). To cause to associate closely, to make stay together, to cause to line up To arrange to things in a line 1. To group together, arrange tightly. 2. To accompany, bring together, to ally.
གཤུ་	/p.བཤུ་ ཤུ་ གཤུ /ps.བཤུས་ ཤུས་ /f.བཤུ་ /imp.བཤུས་ ཤུ་ ཤུས  /vl. /tr. /synt. [e.a] /ch.ex.པགས་པ་དངམ་དཔེ་ལས་་ dpe dangpags pa /m. 1. To take off, pull off, peel, strip. 2. To copy. 1. To transcribe. 2. To peel 1. To remove, tear off husk, skin. 2. To copy, transcribe a book 1. To peel off, remove a skin, husk. 2. To copy, transcribe a book.
གཤུག་	/p.བཤུག་ གཤུག་ ཤུག /ps.བཤུགས་ /f.བཤུག་ /imp.ཤུགས་ གཤུགས་ /vl. /tr. /synt. [Erg. Obl.] /ch.ex.ཟས་གོས་སོགས་་/m. (archaic) To sell (Cs.). To pass on, to pass round, to give by hand, to pass on something internally To sell something one owns without earning any profit.
གཤུང་	/p.གཤུང་  bshung shung /ps.གཤུངས་ བཤུངས་ /f.གཤུང་ bshung /imp.ཤུངས་ གཤུངས་ བཤུངས /vl. /tr. /ch.ex.སྨན་པའི་ཕྱིར་ཟུར་གྱི་་ gzhan la /m. (behind a person's back [Ja]) To rebuke, to blame, reproach (Cs.) (gshung). (archaic) 1. To bring down, degrade, fall off, fall down. 2. To curse (bshung). To backbite, to rebuke, curse in whisper To bring down with words, insult, belittle To insult, complain about secretly.
གཤུད་	/p.ཤུད་ གཤུད་ བཤུད /ps.བཤུད་ /f.བཤུད་ གཤུད་ /imp.བཤུད་ - /vl./inv./tr. /int. /m. To get scratched, excoriated, galled (cf. shun) (Ja). To injure the outer layer of skin through a scratch, scrape To become swollen, numb from cold./n. Compare: shud1.
གཤུར་	/p.བཤུར་  གཤུར་ /ps.བཤུརད་ བཤུར་ /f.བཤུར་ /imp.ཤུརད་ གཤུརད་ གཤུར shur /vl. /tr. /ch.ex.མེ་སོགས་ལ་་ chod ma /m. To singe. To slightly burn new cloth in order to smooth down, clean To make something thin To burn the fluffy threads of a wool cloth in order to make it smooth.
གཤེ་	/p.གཤེ་  /ps.གཤེས་ གཤེ་ /f.གཤེ་ /imp.གཤེས་ གཤེ་ /vl. /tr. /m. To abuse, revile. To scold, to abuse, to blame with angry words To threaten, intimidate To speak harsh words which insult, intimidate.
གཤེགས་	/p.གཤེགས་  /ps.གཤེགས་ *གཤགས་ (Rona-Tas 1966: 95 #670). /f.གཤེགས་ /imp.གཤེགས་ - ཤེག་ (Ja). shog (Ja). /vl. (Ja)./inv./int. /synt. [a.o] /m. (honorific) 1. To go away, depart. 2. To come, return, come back. 3. To die. 1. To go, proceed. 2. To give up. 3. To know 1. To go. 2. (honorific) To die 1. To go, leave. 2. To pass./n.shog supplies the imperative of 'ong.
གཤེར་	[1]/p.གཤེར་ /ps.གཤེརད་ གཤེར་ /f.གཤེར་ /imp.￼གཤེར་ གཤེརད /tr. /ch.ex.ཆར་ཆུ་སོགས་ཀྱི་་/m. To get wet, to moisten To become wet with water.
གཤེར་	[2]/p.གཤེར་ /m. To ask for, beg for.
གཤེར་	[3]གཤེར་ give as the present as sher
གཤེར་	[4]གཤེར་ gives as a present of གཤོར༣་
གཤོ་	/p.གཤོ་ བཤོ་ /ps.གཤོས་  བཤོས་ /f.གཤོ་ བཤོ་ /imp.ཤོས་ གཤོས་ - /vl./inv./tr. /ch.ex.ཆུ་སོགས་་/m. To pour. 1. To prepare food. 2. To spill water 1. For the power of water to make a trace in the ground. 2. To flow, pour down To pour out.
གཤོ་	[2]གཤོ་ gives as the present of བཤོ་
གཤོག་	/p.གཤོག་  གཤག་ གཤེག (). /ps.གཤགས་ (). bshags bshag /f.གཤག་  གཤོག་ /imp.གཤོག་  གཤོགས་ /vl. /tr. /synt. [e.a]./cs. bzhag /ch.ex.བྲག་དང་ཤིང་སོགས་་ shing sogs /m. 1. To cleave, to break through. 2. To confess. To chop wood, to cut into halves, into pieces 1. To shatter a round object into pieces. 2. To split into two or more fragments To split into many pieces.
གཤོང་	"/p.གཤང་ ཤོང་ གཤོང  /ps.གཤངས་ བཤང་ /f.གཤང་ བཤང་ /imp.གཤོང་ (see note). shongs. gshangs gshongs /vl. /tr. /ch.ex.རྔ་སྦུབ་སོགས་་ khung dang sbrubs /m. To empty, remove, carry, take away. To increase the inside capacity, to enlarge the inside capacity To take something out from inside (a cover, sheath &c) To dig out, clear away./n. ""in the speech of Bonpos this is equal to shor."
གཤོམ་	/p.གཤོམ་  shom,  /ps.བཤམས་ བཤོམས་ ཤོམས. /f.བཤམ་ /imp.ཤོམས་ གཤོམས་ བཤོམ་ ཤོམ་ /vl. /tr. /synt. [e.a] /ch.ex.མཆོད་པ་སོབས་་[sic] TD. {mchod pa sogs mchod pa shom ra} ￼/m. To prepare, make ready, arrange, put in order. To arrange, to put in a line, to take off a sword from its case, to get ready 1. To arrange objects well in a certain place. 2. To arrange, set forth 1. To prepare, arrange, lay out. 2. To draw out, remove.
གཤོར་	[1]/p.གཤོར་  /ps.གཤོརད་ བཤརད་ བཤར. bshor, (see note). /f.གཤོར་ བཤར་ བཤོར /imp.གཤོར་ གཤོརད་ /vl. /tr. /ch.ex.རི་དྭགས་སོགས་་/m. To chase, run after. To hunt To catch and kill game animals in order to take their flesh, skin &c. To hunt./n. gives gshor in the verb tables, but bshor in the text.
གཤོར་	[2]/p.གཤོར་  གཤར་  /ps.བཤརད་ བཤར་ /f.བཤར་  གཤར་ བཤར /imp.གཤོར་ གཤོརད་ /vl./int. /tr. /ch.ex.འཕྲང་དང་རིམ་པར་་/m. To move, go in a file, proceed in a procession. To line up while crossing a narrow passage To go, follow one after another To go in stages.
གཤོར་	[3]/p.བཤར་ གཤོར་ གཤར /ps.བཤརད་ བཤར་ /f.བཤར་ /imp.བཤར་ ཤོརད་ གཤོར gshord /vl. /int. /tr. /ch.ex.འབྲུ་སོགས་་ sko dang bre 'phung. sgo dang bre 'phung /m. To measure, weigh. To measure To measure, weigh 
གཤོར་	[4]/p.གཤོརད་ གཤར་ /ps.གཤརད་ བཤར་ /f.གཤར་ བཤར་ /imp.གཤོར་ /vl. /int. /ch.ex.དཔེ་ཆ་སོགས་བློ་ལ་་/m. To say again and again.
གཤོལ་	གཤོལ་ gives as the present of གཤལ་
བཤགས་	བཤགས་ gives as the present of འཆགས་
བཤང་	/p.གཤང་ བཤངས་ /ps.བཤངས་ /f.བཤང་ /imp.གཤངས་ /m. To discharge urine, excrement (archaic) To defecate.
བཤའ་	/p.བཤའ་  /ps.བཤས་ /f.བཤའ་ /imp.བཤས་ ཤོས་ - བཤོས /vl. /inv./tr. /ch.ex.ལུག་སོགས་་ lug sogs (shos) ra lug (-) /m. To slaughter, kill. To kill, to put to death, to slaughter To kill farm animals for their flesh and skin 1. To kill. 2. To divide, allot, apportion. བཤར་བཤར་ gives as the present of གཤོར་
བཤལ་	/p.བཤལ་ གཤལ་ /ps.བཤལད་ བཤལ་ /f.བཤལ་ /imp.གཤལད་ -./inv./int. /m. To suffer from diarrhea. To have dysentery To purge (the bowels).
བཤལ་	[2]བཤལ་  gives as the present of གཤལ་
བཤིག་	བཤིག་ gives as the present of འཇིག༢་
